asset_id,image_index,heading,pitch,altitude,captured_at,image_key,h3_index,camera_position,footprint,category
4172198,21,359.6,-60.0,80.0,2024-04-15 15:22:12.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0038.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.48853 49.863459,-119.487047 49.863465,-119.486416 49.864574,-119.489185 49.864561,-119.48853 49.863459))",Construction
4172198,9,359.5,-29.9,80.0,2024-04-15 15:22:14.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0039.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.488653 49.863849,-119.486935 49.863858,-119.478174 49.872917,-119.497657 49.872808,-119.488653 49.863849))",Construction
4172198,5,44.8,-30.0,80.0,2024-04-15 15:22:16.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0040.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.487936 49.864122,-119.486718 49.863342,-119.470566 49.8657,-119.484391 49.87455,-119.487936 49.864122))",Construction
4172198,19,44.9,-60.0,80.0,2024-04-15 15:22:18.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0041.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.488279 49.86379,-119.487229 49.863115,-119.485563 49.863606,-119.487524 49.864866,-119.488279 49.86379))",Construction
4172198,17,90.4,-60.0,80.0,2024-04-15 15:22:22.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0042.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.487736 49.86391,-119.487746 49.862953,-119.486035 49.862531,-119.486016 49.864316,-119.487736 49.86391))",Construction
4172198,27,90.7,-29.9,80.0,2024-04-15 15:22:24.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0043.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.487122 49.863979,-119.487143 49.862872,-119.473276 49.857036,-119.473038 49.869595,-119.487122 49.863979))",Construction
4172198,16,135.1,-29.9,80.0,2024-04-15 15:22:26.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0044.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.486716 49.863523,-119.487933 49.862741,-119.484359 49.852318,-119.470558 49.861183,-119.486716 49.863523))",Construction
4172198,8,134.7,-59.9,80.0,2024-04-15 15:22:28.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0045.jpg,8912d1686cfffff,POINT(-119.487785764 49.863432236),"POLYGON((-119.48723 49.863748,-119.488273 49.863068,-119.487506 49.861992,-119.485553 49.863264,-119.48723 49.863748))",Construction
4172199,7,179.5,-89.9,80.0,2024-04-15 15:23:08.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0046.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.485801 49.862963,-119.487473 49.862947,-119.487464 49.8622,-119.485789 49.862203,-119.485801 49.862963))",Construction
4172199,14,179.5,-60.0,80.0,2024-04-15 15:23:12.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0047.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.485905 49.862555,-119.487388 49.862546,-119.488012 49.861438,-119.485244 49.861451,-119.485905 49.862555))",Construction
4172199,15,179.6,-29.9,80.0,2024-04-15 15:23:16.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0048.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.485786 49.862161,-119.487503 49.862154,-119.496288 49.853104,-119.476805 49.853192,-119.485786 49.862161))",Construction
4172199,1,225.3,-29.9,80.0,2024-04-15 15:23:22.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0049.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.486509 49.861889,-119.487718 49.862676,-119.5039 49.860409,-119.490195 49.851481,-119.486509 49.861889))",Construction
4172199,3,225.0,-60.0,80.0,2024-04-15 15:23:24.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0050.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.486156 49.862219,-119.487205 49.862895,-119.488872 49.862406,-119.486915 49.861144,-119.486156 49.862219))",Construction
4172199,8,270.3,-59.9,80.0,2024-04-15 15:23:28.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0051.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.4867 49.862101,-119.486693 49.863058,-119.488409 49.86348,-119.488424 49.861691,-119.4867 49.862101))",Construction
4172199,16,270.2,-29.9,80.0,2024-04-15 15:23:30.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0052.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487306 49.862027,-119.4873 49.863134,-119.501246 49.868892,-119.501314 49.856333,-119.487306 49.862027))",Construction
4172199,4,314.9,-30.0,80.0,2024-04-15 15:23:32.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0053.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487721 49.862486,-119.486509 49.86327,-119.490138 49.873686,-119.503891 49.864789,-119.487721 49.862486))",Construction
4172199,10,314.9,-60.0,80.0,2024-04-15 15:23:34.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0054.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487209 49.862262,-119.486162 49.862939,-119.486923 49.864013,-119.488877 49.862749,-119.487209 49.862262))",Construction
4172199,12,359.8,-60.0,80.0,2024-04-15 15:23:38.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0055.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487394 49.862609,-119.485911 49.862612,-119.485274 49.863719,-119.488043 49.863713,-119.487394 49.862609))",Construction
4172199,9,359.9,-30.0,80.0,2024-04-15 15:23:40.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0056.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487512 49.863002,-119.485794 49.863003,-119.476936 49.872023,-119.496419 49.872001,-119.487512 49.863002))",Construction
4172199,6,44.9,-30.0,80.0,2024-04-15 15:23:42.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0057.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.4868 49.86327,-119.485583 49.862489,-119.469426 49.864829,-119.483227 49.873694,-119.4868 49.86327))",Construction
